id,request_id,entity_id,Load Number,entity_type,workflow_identifier,workflow_node,action,status,comment,created_at,updated_at
101584,656db2126c52,4303691551,4303691551,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303691551 is already pickedup, therefore skipped.",2024-10-31 12:07:56,2024-10-31 12:07:56
101586,656db2126c52,4303698126,4303698126,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698126 is already pickedup, therefore skipped.",2024-10-31 12:07:57,2024-10-31 12:07:57
101643,17a0bf38b385,4303570699,4303570699,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303570699 is already pickedup, therefore skipped.",2024-10-31 12:12:03,2024-10-31 12:12:03
101645,17a0bf38b385,4303629210,4303629210,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303629210 is already delivered, therefore skipped.",2024-10-31 12:12:03,2024-10-31 12:12:03
101647,17a0bf38b385,4303629355,4303629355,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303629355 is already delivered, therefore skipped.",2024-10-31 12:12:04,2024-10-31 12:12:04
101659,17a0bf38b385,4303691875,4303691875,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303691875 is at delivery, therefore skipped.",2024-10-31 12:12:06,2024-10-31 12:12:06
101670,17a0bf38b385,4303694524,4303694524,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303694524 is already pickedup, therefore skipped.",2024-10-31 12:12:08,2024-10-31 12:12:08
101678,17a0bf38b385,4303699893,4303699893,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303699893 has billed time 00:00, therefore skipped.",2024-10-31 12:12:10,2024-10-31 12:12:10
101697,17a0bf38b385,5000262068,5000262068,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 5000262068 is already delivered, therefore skipped.",2024-10-31 12:12:15,2024-10-31 12:12:15
101699,17a0bf38b385,5000262105,5000262105,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 5000262105 is already delivered, therefore skipped.",2024-10-31 12:12:16,2024-10-31 12:12:16
101703,17a0bf38b385,5000262144,5000262144,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 5000262144 is already pickedup, therefore skipped.",2024-10-31 12:12:17,2024-10-31 12:12:17
101709,17a0bf38b385,4303700837,4303700837,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303700837 is already pickedup, therefore skipped.",2024-10-31 12:12:18,2024-10-31 12:12:18
101768,b488afa483a2,4303691952,4303691952,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303691952 is already delivered, therefore skipped.",2024-10-31 12:12:33,2024-10-31 12:12:33
101780,b488afa483a2,5000261997,5000261997,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 5000261997 is already delivered, therefore skipped.",2024-10-31 12:12:36,2024-10-31 12:12:36
101784,b488afa483a2,4303697275,4303697275,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303697275 is already delivered, therefore skipped.",2024-10-31 12:12:37,2024-10-31 12:12:37
101800,b488afa483a2,4303700361,4303700361,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303700361 is already pickedup, therefore skipped.",2024-10-31 12:12:43,2024-10-31 12:12:43
101810,b488afa483a2,4303692739,4303692739,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303692739 is already pickedup, therefore skipped.",2024-10-31 12:12:49,2024-10-31 12:12:49
101814,b488afa483a2,4303570881,4303570881,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303570881 is at pickup, therefore skipped.",2024-10-31 12:12:50,2024-10-31 12:12:50
101857,41b55d5c5351,4303693331,4303693331,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303693331 is already delivered, therefore skipped.",2024-10-31 12:14:28,2024-10-31 12:14:28
101859,41b55d5c5351,4303693338,4303693338,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303693338 is already pickedup, therefore skipped.",2024-10-31 12:14:28,2024-10-31 12:14:28
101938,faed3c955311,4303704639,4303704639,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303704639 is already pickedup, therefore skipped.",2024-10-31 12:33:31,2024-10-31 12:33:31
101940,faed3c955311,4303703577,4303703577,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303703577 is already pickedup, therefore skipped.",2024-10-31 12:33:31,2024-10-31 12:33:31
101954,faed3c955311,4303705136,4303705136,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303705136 is already pickedup, therefore skipped.",2024-10-31 12:33:38,2024-10-31 12:33:38
101958,faed3c955311,4303697287,4303697287,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303697287 has no billed time, therefore skipped.",2024-10-31 12:33:39,2024-10-31 12:33:39
101960,faed3c955311,4303706068,4303706068,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303706068 has no billed time, therefore skipped.",2024-10-31 12:33:40,2024-10-31 12:33:40
102140,b69f9975cf60,4303651643,4303651643,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303651643 is already pickedup, therefore skipped.",2024-10-31 12:56:54,2024-10-31 12:56:54
102142,b69f9975cf60,4303705940,4303705940,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303705940 is already pickedup, therefore skipped.",2024-10-31 12:56:55,2024-10-31 12:56:55
102146,b69f9975cf60,4303680020,4303680020,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303680020 is at delivery, therefore skipped.",2024-10-31 12:57:00,2024-10-31 12:57:00
102150,b69f9975cf60,4303695938,4303695938,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303695938 is already pickedup, therefore skipped.",2024-10-31 12:57:01,2024-10-31 12:57:01
102166,b69f9975cf60,4303693090,4303693090,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303693090 is already pickedup, therefore skipped.",2024-10-31 12:57:07,2024-10-31 12:57:07
102168,b69f9975cf60,4303700083,4303700083,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303700083 is already pickedup, therefore skipped.",2024-10-31 12:57:07,2024-10-31 12:57:07
102170,b69f9975cf60,4303688116,4303688116,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303688116 is already pickedup, therefore skipped.",2024-10-31 12:57:08,2024-10-31 12:57:08
102180,b69f9975cf60,4303689558,4303689558,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303689558 is at pickup, therefore skipped.",2024-10-31 12:57:11,2024-10-31 12:57:11
102184,b69f9975cf60,4303679592,4303679592,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303679592 is already delivered, therefore skipped.",2024-10-31 12:57:15,2024-10-31 12:57:15
102186,b69f9975cf60,4303693085,4303693085,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303693085 is already pickedup, therefore skipped.",2024-10-31 12:57:15,2024-10-31 12:57:15
102188,b69f9975cf60,4303693123,4303693123,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303693123 is already pickedup, therefore skipped.",2024-10-31 12:57:16,2024-10-31 12:57:16
102194,b69f9975cf60,4303588139,4303588139,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303588139 is already pickedup, therefore skipped.",2024-10-31 12:57:18,2024-10-31 12:57:18
102196,b69f9975cf60,4303654079,4303654079,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303654079 is already pickedup, therefore skipped.",2024-10-31 12:57:18,2024-10-31 12:57:18
102198,b69f9975cf60,4303654788,4303654788,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303654788 is at pickup, therefore skipped.",2024-10-31 12:57:19,2024-10-31 12:57:19
102204,b69f9975cf60,4303690713,4303690713,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303690713 is already pickedup, therefore skipped.",2024-10-31 12:57:22,2024-10-31 12:57:21
102212,b69f9975cf60,4303698202,4303698202,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698202 is at pickup, therefore skipped.",2024-10-31 12:57:26,2024-10-31 12:57:26
102214,b69f9975cf60,4303698720,4303698720,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698720 is already pickedup, therefore skipped.",2024-10-31 12:57:26,2024-10-31 12:57:26
102216,b69f9975cf60,4303698764,4303698764,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698764 is already delivered, therefore skipped.",2024-10-31 12:57:27,2024-10-31 12:57:27
103986,5dda0f7c98e3,4303698126,4303698126,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698126 is already pickedup, therefore skipped.",2024-11-01 10:45:23,2024-11-01 10:45:23
103988,5dda0f7c98e3,4303705992,4303705992,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303705992 is already pickedup, therefore skipped.",2024-11-01 10:45:23,2024-11-01 10:45:23
103990,5dda0f7c98e3,4303707776,4303707776,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303707776 is already pickedup, therefore skipped.",2024-11-01 10:45:24,2024-11-01 10:45:24
103992,5dda0f7c98e3,4303696109,4303696109,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303696109 is at delivery, therefore skipped.",2024-11-01 10:45:24,2024-11-01 10:45:24
104086,7024e6ec064b,4303693109,4303693109,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303693109 is already pickedup, therefore skipped.",2024-11-01 10:47:48,2024-11-01 10:47:48
104098,7024e6ec064b,4303691494,4303691494,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303691494 is already pickedup, therefore skipped.",2024-11-01 10:47:55,2024-11-01 10:47:55
104192,553eaf81ee7d,4303691291,4303691291,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303691291 has billed time 00:00, therefore skipped.",2024-11-01 10:53:01,2024-11-01 10:53:01
104194,553eaf81ee7d,4303692154,4303692154,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303692154 has billed time 00:00, therefore skipped.",2024-11-01 10:53:02,2024-11-01 10:53:02
104196,553eaf81ee7d,4303693393,4303693393,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303693393 is already pickedup, therefore skipped.",2024-11-01 10:53:02,2024-11-01 10:53:02
104198,553eaf81ee7d,4303694000,4303694000,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303694000 is at pickup, therefore skipped.",2024-11-01 10:53:03,2024-11-01 10:53:03
104200,553eaf81ee7d,4303698160,4303698160,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698160 has billed time 00:00, therefore skipped.",2024-11-01 10:53:04,2024-11-01 10:53:04
104202,553eaf81ee7d,4303698355,4303698355,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698355 has billed time 00:00, therefore skipped.",2024-11-01 10:53:04,2024-11-01 10:53:04
104204,553eaf81ee7d,4303699579,4303699579,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303699579 is already pickedup, therefore skipped.",2024-11-01 10:53:05,2024-11-01 10:53:05
104218,553eaf81ee7d,4303702530,4303702530,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303702530 has billed time 00:00, therefore skipped.",2024-11-01 10:53:08,2024-11-01 10:53:08
104224,553eaf81ee7d,4303704742,4303704742,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303704742 has billed time 00:00, therefore skipped.",2024-11-01 10:53:11,2024-11-01 10:53:11
104244,553eaf81ee7d,4303709415,4303709415,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303709415 has billed time 00:00, therefore skipped.",2024-11-01 10:53:22,2024-11-01 10:53:22
104246,553eaf81ee7d,5000262105,5000262105,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 5000262105 is already delivered, therefore skipped.",2024-11-01 10:53:22,2024-11-01 10:53:22
104256,553eaf81ee7d,4303700819,4303700819,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303700819 is already pickedup, therefore skipped.",2024-11-01 10:53:25,2024-11-01 10:53:25
104258,553eaf81ee7d,4303700817,4303700817,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303700817 is already pickedup, therefore skipped.",2024-11-01 10:53:25,2024-11-01 10:53:25
104422,e51573477df1,4303670175,4303670175,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303670175 has no billed time, therefore skipped.",2024-11-01 11:04:54,2024-11-01 11:04:54
104432,e51573477df1,4303650609,4303650609,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303650609 is already pickedup, therefore skipped.",2024-11-01 11:04:57,2024-11-01 11:04:57
104434,e51573477df1,4303693091,4303693091,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303693091 is already pickedup, therefore skipped.",2024-11-01 11:04:57,2024-11-01 11:04:57
104436,e51573477df1,4303696055,4303696055,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303696055 has billed time 00:00, therefore skipped.",2024-11-01 11:04:59,2024-11-01 11:04:59
104438,e51573477df1,4303698279,4303698279,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698279 is at pickup, therefore skipped.",2024-11-01 11:05:00,2024-11-01 11:05:00
104442,e51573477df1,4303691791,4303691791,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303691791 is already pickedup, therefore skipped.",2024-11-01 11:05:02,2024-11-01 11:05:02
104458,e51573477df1,4303705410,4303705410,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303705410 is already pickedup, therefore skipped.",2024-11-01 11:05:11,2024-11-01 11:05:11
104962,4fdac17dc343,4303698126,4303698126,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698126 is already pickedup, therefore skipped.",2024-11-01 12:56:26,2024-11-01 12:56:26
105042,c7cb43be6268,4303691889,4303691889,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303691889 is at pickup, therefore skipped.",2024-11-01 12:58:19,2024-11-01 12:58:19
105044,c7cb43be6268,4303697457,4303697457,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303697457 is already pickedup, therefore skipped.",2024-11-01 12:58:20,2024-11-01 12:58:20
105048,c7cb43be6268,4303709938,4303709938,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303709938 is at pickup, therefore skipped.",2024-11-01 12:58:21,2024-11-01 12:58:21
105050,c7cb43be6268,4303684512,4303684512,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303684512 is already delivered, therefore skipped.",2024-11-01 12:58:21,2024-11-01 12:58:21
105078,c7cb43be6268,5000262243,5000262243,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 5000262243 is at delivery, therefore skipped.",2024-11-01 12:58:30,2024-11-01 12:58:30
105142,4fdac17dc343,4303670175,4303670175,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303670175 has billed time 00:00, therefore skipped.",2024-11-01 12:58:37,2024-11-01 12:58:37
105152,4fdac17dc343,4303650609,4303650609,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303650609 is already pickedup, therefore skipped.",2024-11-01 12:58:39,2024-11-01 12:58:39
105154,4fdac17dc343,4303693091,4303693091,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303693091 is already pickedup, therefore skipped.",2024-11-01 12:58:40,2024-11-01 12:58:40
105156,4fdac17dc343,4303696055,4303696055,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303696055 is already pickedup, therefore skipped.",2024-11-01 12:58:40,2024-11-01 12:58:40
105158,4fdac17dc343,4303698279,4303698279,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698279 is already pickedup, therefore skipped.",2024-11-01 12:58:40,2024-11-01 12:58:40
105160,4fdac17dc343,4303698285,4303698285,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303698285 is already pickedup, therefore skipped.",2024-11-01 12:58:41,2024-11-01 12:58:41
105162,4fdac17dc343,4303691791,4303691791,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303691791 is already pickedup, therefore skipped.",2024-11-01 12:58:41,2024-11-01 12:58:41
105164,4fdac17dc343,4303697389,4303697389,Load,ready_to_pickup,update_loads,LOAD_UPDATED,SUCCESS,"Updated comment: Hold over report received. Load 4303697389 is already pickedup, therefore skipped.",2024-11-01 12:58:42,2024-11-01 12:58:42
