FACILITY,DATE,Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS,DETAILED NOTES/COMMENTS,Reminder,Escalated?
Denison,Nov-05,4303702514,PRIJ,202107,Cudahy,WI,6/11/2024,8:30,4/11/2024,10:06,,,,,,,,
Denison,Nov-05,4303690893,PRIJ,180825,OKLAHOMA CITY,OK,6/11/2024,17:00,4/11/2024,10:49,,,,,,,,
Denison,Nov-05,4303705734,HIRP,20018,Crete,NE,5/11/2024,23:30,4/11/2024,21:09,,Y,N,,,,,
Denison,Nov-05,4303714221,WSEE,,PUYALLUP,WA,5/11/2024,2:00,,0:00,,Y,N,,,,,
Denison,Nov-05,4303694285,OTSD,2214,SAN DIEGO,CA,5/11/2024,4:30,5/11/2024,8:06,203,N,N,,,,,
Denison,Nov-05,4303708624,CPHL,,HOUSTON,TX,5/11/2024,10:00,,0:00,,Y,N,,,,,
Denison,Nov-05,4303705018,MOEE,3030,DES MOINES,IA,5/11/2024,14:00,5/11/2024,7:07,,Y,N,,,,,
sioux Falls,Nov-05,4303697525,HIRS,H40349,North East,MD,3/11/2024,10:30,4/11/2024,11:30,999,N,N,,,,,
sioux Falls,Nov-05,4303705477,RDXO,531517,Olathe,KS,4/11/2024,5:00,1/11/2024,15:57,,Y,N,,,,,
sioux Falls,Nov-05,4303697499,HIRS,H00514,North East,MD,4/11/2024,6:30,4/11/2024,7:34,999,N,N,,,,,
sioux Falls,Nov-05,4303697576,HIRS,H30098,North East,MD,4/11/2024,7:30,4/11/2024,9:58,999,N,N,,,,,
sioux Falls,Nov-05,4303707564,AKHT,S5322321,Greenfield,IN,4/11/2024,11:30,2/11/2024,4:59,,Y,N,,,,,
sioux Falls,Nov-05,4303699785,JJBF,5365 KOECH,BEDFORD,PA,4/11/2024,12:00,4/11/2024,20:34,999,N,N,,,,,
sioux Falls,Nov-05,4303702249,RDXO,R531248,Junction City,KS,4/11/2024,17:30,3/11/2024,1:00,,Y,N,,,,,
sioux Falls,Nov-05,4303703398,HEYL,20070 11/5 0600,Carroll,IA,4/11/2024,23:30,4/11/2024,10:59,,Y,N,,,,,
sioux Falls,Nov-05,4303703482,JOFD,7759,Carroll,IA,5/11/2024,0:30,4/11/2024,14:09,,Y,N,,,,,
sioux Falls,Nov-05,4303703659,HEYL,1844 11-5/0710,Carroll,IA,5/11/2024,1:00,5/11/2024,1:26,999,N,N,,,,,
sioux Falls,Nov-05,4303697248,HIRS,20064,Tar Heel,NC,5/11/2024,1:30,4/11/2024,21:21,,Y,N,,,,,
sioux Falls,Nov-05,4303698269,JOFD,7797 11/5 0440,Saint James,MN,5/11/2024,2:30,4/11/2024,15:09,,Y,N,,,,,
sioux Falls,Nov-05,4303692155,HIRS,H30841 11/5 0452,Sioux City,IA,5/11/2024,3:30,4/11/2024,19:22,,Y,N,,,,,
sioux Falls,Nov-05,4303708812,LSNC,957 11-5/0740,Orange City,IA,5/11/2024,3:30,5/11/2024,2:50,,Y,N,,,,,
sioux Falls,Nov-05,4303708277,WWIK,5095 11-5/0800,Olathe,KS,5/11/2024,4:00,4/11/2024,23:57,,Y,N,,,,,
sioux Falls,Nov-05,4303694461,JOFD,7756 11/5 0610,OAKLAND,IA,5/11/2024,4:30,5/11/2024,2:43,,Y,N,,,,,
sioux Falls,Nov-05,4303697750,WWIK,5140,Olathe,KS,5/11/2024,5:00,5/11/2024,0:47,,Y,N,,,,,
sioux Falls,Nov-05,4303698003,JOFD,7952 11/5 0500,Sioux Center,IA,5/11/2024,5:00,4/11/2024,9:47,,Y,N,,,,,
sioux Falls,Nov-05,4303700098,JOFD,7678 11/5 0550,Sioux Center,IA,5/11/2024,5:00,4/11/2024,19:18,,Y,N,,,,,
sioux Falls,Nov-05,4303702427,BTIK,1725,Saint Charles,IL,5/11/2024,5:00,4/11/2024,16:09,,Y,N,,,,,
sioux Falls,Nov-05,4303705377,WWIK,5039,Olathe,KS,5/11/2024,5:00,5/11/2024,5:58,,Y,N,,,,,
sioux Falls,Nov-05,4303710679,STVV,19396 11-5/0635,TEMPLE,TX,5/11/2024,5:30,5/11/2024,5:17,,Y,Y,,,,,
sioux Falls,Nov-05,4303711862,JOFD,7906 11/5 0445,Le Mars,IA,5/11/2024,5:30,5/11/2024,1:27,,Y,N,,,,,
sioux Falls,Nov-05,4303697641,WWIK,5125,Olathe,KS,5/11/2024,6:00,5/11/2024,1:24,,Y,N,,,,,
sioux Falls,Nov-05,4303702550,RDXO,R531311,Junction City,KS,5/11/2024,7:00,4/11/2024,22:08,,Y,N,,,,,
sioux Falls,Nov-05,4303707674,DKCR,9402,Cudahy,WI,5/11/2024,8:00,5/11/2024,1:27,,Y,N,,,,,
sioux Falls,Nov-05,4303697745,JOFD,7896,Wichita,KS,5/11/2024,9:00,5/11/2024,3:50,,Y,N,,,,,
sioux Falls,Nov-05,4303706823,TAMI,101419,SALEM,OH,5/11/2024,10:00,4/11/2024,22:12,,Y,N,,,,,
sioux Falls,Nov-05,4303707736,DKCR,9398,Tar Heel,NC,5/11/2024,11:30,4/11/2024,20:32,,Y,N,,,,,
sioux Falls,Nov-05,4303700369,NTWD,5546,WASHINGTON COURT HOUSE,OH,5/11/2024,13:00,2/11/2024,18:15,,Y,N,,,,,
sioux Falls,Nov-05,4303706900,STVV,19584,ONTARIO,CA,5/11/2024,13:00,4/11/2024,22:19,,Y,N,,,,,
Clinton,Nov-05,4303706708,HIRP,H00058,Cudahy,WI,2/11/2024,18:30,2/11/2024,22:06,102,N,N,N,,,,
Clinton,Nov-05,4303701837,AKHT,53281R,Peru,IN,3/11/2024,14:30,4/11/2024,21:13,502,N,N,N,,,,
Clinton,Nov-05,4303707655,AKHT,53183R,Greenfield,IN,4/11/2024,12:30,4/11/2024,10:13,,Y,N,N,,,,
Clinton,Nov-05,4303697741,AKHT,STOR-25823,Peru,IN,4/11/2024,14:30,1/11/2024,21:28,,Y,N,N,,,,
Clinton,Nov-05,4303702007,AKHT,53286R,Lincoln,NE,4/11/2024,18:00,4/11/2024,16:09,,Y,N,N,,,,
Clinton,Nov-05,4303646278,STVV,18626,WEST CHICAGO,IL,4/11/2024,19:30,5/11/2024,1:34,102,N,N,N,,,,
Clinton,Nov-05,4303701596,DMCC,FMZ12519,Kansas City,MO,4/11/2024,20:00,4/11/2024,13:37,,Y,N,N,,,,
Clinton,Nov-05,4303687416,CPU,6106,MURPHY,TX,5/11/2024,1:00,4/11/2024,22:33,,Y,N,N,,,,
Clinton,Nov-05,4303710885,PRIJ,241481,Greenfield,IN,5/11/2024,10:30,4/11/2024,13:25,,Y,N,N,,,,
Clinton,Nov-05,4303713173,CNYS,240-3R,North East,MD,5/11/2024,12:00,4/11/2024,19:36,,Y,N,N,,,,
Clinton,Nov-05,4303710940,AKHT,STOR-27529,Olathe,KS,5/11/2024,14:00,4/11/2024,22:29,,Y,N,N,,,,
Clinton,Nov-05,4303713340,AKHT,STOR-25917,Olathe,KS,5/11/2024,14:00,5/11/2024,1:38,,Y,N,N,,,,
Clinton,Nov-05,4303697675,HIRP,H30825,Cudahy,WI,5/11/2024,19:30,2/11/2024,10:58,,Y,N,N,,,,
Clinton,Nov-05,4303709695,PRIJ,240215,AMARILLO,TX,6/11/2024,8:00,2/11/2024,18:57,,Y,N,N,,,,
Des Moines.,Nov-06,4303704607,MOEE,3056,Lincoln,Nebraska,FCFS,N/A,4/11/2024,9:46,,,,,,,,
Des Moines.,Nov-06,4303703918,HIRP,20323,Lincoln,Nebraska,FCFS,N/A,5/11/2024,0:22,,,,,,,,
Des Moines.,Nov-06,4303704344,HIRS,40157,Lincoln,Nebraska,FCFS,N/A,4/11/2024,23:55,,,,,,,,
Des Moines.,Nov-06,4303704338,HIRP,30061,Lincoln,Nebraska,FCFS,N/A,4/11/2024,20:36,,,,,,,,
Des Moines.,Nov-06,4303704343,HIRP,30027,Lincoln,Nebraska,FCFS,N/A,4/11/2024,14:10,,,,,,,,
Des Moines.,Nov-06,4303704342,HIRS,50012,Lincoln,Nebraska,FCFS,N/A,2/11/2024,1:56,,,,,,,,
Des Moines.,Nov-06,4303703921,JOFD,8407,St James,Minnesota,FCFS,N/A,4/11/2024,8:33,,,,,,,,
Des Moines.,Nov-06,4303703931,Lazer,8426,Mason City,Iowa,FCFS,N/A,4/11/2024,11:19,,,,,,,,
Sioux Falls,Nov-06,4303697499,HIRS,H00514,North East,MD,4/11/2024,6:30,4/11/2024,7:34,402,,,,,,,
Sioux Falls,Nov-06,4303697576,HIRS,H30098,North East,MD,4/11/2024,7:30,4/11/2024,9:58,402,,,,,,,
Sioux Falls,Nov-06,4303702249,RDXO,R531248 11/6 0610,Junction City,KS,4/11/2024,17:30,3/11/2024,1:00,,,,,,,,
Sioux Falls,Nov-06,4303697641,WWIK,5125,Olathe,KS,5/11/2024,6:00,5/11/2024,1:24,,,,,,,,
Sioux Falls,Nov-06,4303697645,WWIK,5139,Olathe,KS,5/11/2024,6:00,5/11/2024,2:04,,,,,,,,
Sioux Falls,Nov-06,4303702550,RDXO,R531311,Junction City,KS,5/11/2024,7:00,4/11/2024,22:08,,,,,,,,
Sioux Falls,Nov-06,4303710125,AKHT,S5324614,Greenfield,IN,5/11/2024,8:30,5/11/2024,12:43,999,,,,,,,
Sioux Falls,Nov-06,4303706900,STVV,19584,ONTARIO,CA,5/11/2024,13:00,4/11/2024,22:19,,,,,,,,
Sioux Falls,Nov-06,4303697803,TAMI,101519,MAPLE HEIGHTS,OH,5/11/2024,14:30,5/11/2024,9:28,,,,,,,,
Sioux Falls,Nov-06,4303711771,JOFD,8446,Tar Heel,NC,5/11/2024,15:30,5/11/2024,8:32,,,,,,,,
Sioux Falls,Nov-06,4303693457,LRKF,R-182 L.ROCK CA DC,BRAMPTON,ON,5/11/2024,17:30,,,,,,,,,,
Sioux Falls,Nov-06,4303653866,PRIJ,MX DC PHN,HIDALGO,TX,5/11/2024,19:00,,,,,,,,,,
Sioux Falls,Nov-06,4303651578,BTIK,BENNETT 1761< +,HIDALGO,TX,5/11/2024,20:00,6/11/2024,7:28,999,,,,,,,
Sioux Falls,Nov-06,4303655023,AGUV,MX DC,HIDALGO,TX,5/11/2024,20:00,,,,,,,,,,
Sioux Falls,Nov-06,4303711864,JOFD,7604,Le Mars,IA,5/11/2024,21:30,5/11/2024,10:42,,,,,,,,
Sioux Falls,Nov-06,4303713737,STVV,19630,CHARLOTTE,NC,5/11/2024,23:30,5/11/2024,14:31,,,,,,,,
Sioux Falls,Nov-06,4303714378,TQYL,,CHARLOTTE,NC,5/11/2024,23:30,,,,,,,,,,
Sioux Falls,Nov-06,4303701871,JOFD,7830,Lincoln,NE,6/11/2024,0:00,5/11/2024,13:24,,,,,,,,
Sioux Falls,Nov-06,4303702008,RDXO,R531199,Lincoln,NE,6/11/2024,0:00,5/11/2024,16:18,,,,,,,,
Sioux Falls,Nov-06,4303703399,HEYL,19013 11-6/0700,Carroll,IA,6/11/2024,1:00,6/11/2024,0:15,,,,,,,,
Sioux Falls,Nov-06,4303703660,JOFD,7912,Carroll,IA,6/11/2024,1:00,5/11/2024,21:23,,,,,,,,
Sioux Falls,Nov-06,4303703663,HEYL,2365 11/6 0600,Carroll,IA,6/11/2024,1:00,6/11/2024,0:53,,,,,,,,
Sioux Falls,Nov-06,4303703704,HEYL,25111 11-6/0715,Carroll,IA,6/11/2024,1:00,5/11/2024,21:43,,,,,,,,
Sioux Falls,Nov-06,4303708276,HIRS,H30668,Tar Heel,NC,6/11/2024,1:30,5/11/2024,15:56,,,,,,,,
Sioux Falls,Nov-06,4303708593,LSNC,969,Orange City,IA,6/11/2024,3:30,6/11/2024,2:51,,,,,,,,
Sioux Falls,Nov-06,4303707608,PBTI,1021,LANSING,MI,6/11/2024,4:30,5/11/2024,22:25,,,,,,,,
Sioux Falls,Nov-06,4303697896,JOFD,7709 11/6 0537,Sioux Center,IA,6/11/2024,5:00,5/11/2024,18:36,,,,,,,,
Sioux Falls,Nov-06,4303691948,JOFD,8394,Sioux City,IA,6/11/2024,5:30,6/11/2024,0:55,,,,,,,,
Sioux Falls,Nov-06,4303708057,BTIK,1771,FOREST PARK,IL,6/11/2024,5:30,6/11/2024,2:18,,,,,,,,
Sioux Falls,Nov-06,4303661025,HIRS,40006 11/6 0600,RANCHO CUCAMONGA,CA,6/11/2024,6:00,5/11/2024,21:03,,,,,,,,
Sioux Falls,Nov-06,4303707162,NTWD,1820,TIPP CITY,OH,6/11/2024,6:00,6/11/2024,1:32,,,,,,,,
Sioux Falls,Nov-06,4303709953,RDXO,531431,Olathe,KS,6/11/2024,6:00,5/11/2024,22:08,,,,,,,,
Sioux Falls,Nov-06,4303673077,PRIJ,220221,MONTGOMERY,IL,6/11/2024,6:30,6/11/2024,2:19,,,,,,,,
Sioux Falls,Nov-06,4303714061,JOFD,1908 HEITER,SAN ANTONIO,TX,6/11/2024,7:00,6/11/2024,1:53,,,,,,,,
Sioux Falls,Nov-06,4303702097,KBTO,13654,Cudahy,WI,6/11/2024,8:00,6/11/2024,2:18,,,,,,,,
Sioux Falls,Nov-06,4303711770,HIRS,20243,North East,MD,6/11/2024,8:30,6/11/2024,0:54,,,,,,,,
Sioux Falls,Nov-06,4303712644,JOFD,8361,Greenfield,IN,6/11/2024,9:30,6/11/2024,1:27,,,,,,,,
Sioux Falls,Nov-06,4303713366,JOFD,8453,Greenfield,IN,6/11/2024,9:30,6/11/2024,2:02,,,,,,,,
Sioux Falls,Nov-06,4303706719,HEYL,17048,DAVENPORT,IA,6/11/2024,10:00,5/11/2024,21:09,,,,,,,,
Sioux Falls,Nov-06,4303706825,TAMI,108623,SALEM,OH,6/11/2024,10:00,5/11/2024,18:56,,,,,,,,
Milan,Nov-06,4303571000,PRIJ,241621,OKLAHOMA CITY,OK,6/11/2024,18:30,5/11/2024,12:01,,Y,N,,,,,
Milan,Nov-06,4303629331,SHKE,,CHILLICOTHE,MO,7/11/2024,6:00,,0:00,,Y,N,,,,,
Milan,Nov-06,4303660989,PRIJ,240237,LAREDO,TX,6/11/2024,10:30,5/11/2024,22:10,,Y,N,,,,,
Milan,Nov-06,4303668512,SHKE,80341,CHILLICOTHE,MO,7/11/2024,6:00,6/11/2024,1:46,,Y,N,,,,,
Milan,Nov-06,4303680891,PRIJ,240134,LAREDO,TX,6/11/2024,10:30,5/11/2024,10:46,,Y,N,,,,,
Milan,Nov-06,4303684517,PTGB,,DES MOINES,IA,7/11/2024,11:30,,0:00,,Y,N,,,,,
Milan,Nov-06,4303684591,HIRP,20375,DES MOINES,IA,6/11/2024,11:30,5/11/2024,8:30,,Y,N,,,,,
Milan,Nov-06,4303684593,RDXO,531770,DES MOINES,IA,6/11/2024,12:30,5/11/2024,16:10,,Y,N,,,,,
Milan,Nov-06,4303691220,PRIJ,250409,OKLAHOMA CITY,OK,6/11/2024,17:30,5/11/2024,20:39,,Y,N,,,,,
Milan,Nov-06,4303691991,HIRS,,Sioux City,IA,6/11/2024,21:30,,0:00,,Y,N,,,,,
Milan,Nov-06,4303695369,CPU,,TORONTO,ON,5/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-06,4303700175,HIRS,30822,Sioux Center,IA,7/11/2024,17:30,6/11/2024,0:36,,Y,N,,,,,
Milan,Nov-06,4303701292,RDXO,531367,PLEASANT PRAIRIE,WI,5/11/2024,16:30,6/11/2024,1:25,999,N,N,,,,,
Milan,Nov-06,4303702092,HIRS,30794,Omaha,NE,6/11/2024,3:30,5/11/2024,20:19,,Y,N,,,,,
Milan,Nov-06,4303702442,HIRP,361,Cudahy,WI,6/11/2024,11:00,5/11/2024,19:19,,Y,N,,,,,
Milan,Nov-06,4303702443,HIRP,40053,Cudahy,WI,6/11/2024,12:00,4/11/2024,23:24,,Y,N,,,,,
Milan,Nov-06,4303702495,AKHT,5321042,Cudahy,WI,6/11/2024,9:00,5/11/2024,13:50,,Y,N,,,,,
Milan,Nov-06,4303702549,HIRP,30775,Cudahy,WI,6/11/2024,14:00,5/11/2024,19:02,,Y,N,,,,,
Milan,Nov-06,4303702551,AKHT,5322127,Junction City,KS,6/11/2024,1:30,6/11/2024,3:26,999,N,N,,,,,
Milan,Nov-06,4303704289,RDXO,531459,SERGEANT BLUFF,IA,5/11/2024,22:30,5/11/2024,0:18,,Y,N,,,,,
Milan,Nov-06,4303704620,HIRP,,Sioux City,IA,7/11/2024,17:30,,0:00,,Y,N,,,,,
Milan,Nov-06,4303706488,HIRP,6758,SALEM,OH,6/11/2024,15:00,5/11/2024,22:05,,Y,N,,,,,
Milan,Nov-06,4303706665,RDXO,531185,SALEM,OH,5/11/2024,15:00,4/11/2024,21:31,,Y,N,,,,,
Milan,Nov-06,4303706717,SHKE,80318,DES MOINES,IA,6/11/2024,6:30,4/11/2024,17:00,,Y,N,,,,,
Milan,Nov-06,4303707011,CPU,,CARTERET,NJ,6/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-06,4303707012,CPU,,CARTERET,NJ,8/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-06,4303707959,KBTO,,Junction City,KS,7/11/2024,3:30,,0:00,,Y,N,,,,,
Milan,Nov-06,4303711028,AKHT,53394,Cudahy,WI,5/11/2024,8:00,4/11/2024,21:24,,Y,N,,,,,
Milan,Nov-06,4303711701,HIRS,20049,Cumming,GA,5/11/2024,18:30,4/11/2024,22:39,,Y,N,,,,,
Milan,Nov-06,4303711778,HIRS,20565,Wilson,NC,6/11/2024,19:00,5/11/2024,23:20,,Y,N,,,,,
Milan,Nov-06,4303711960,SHKE,8928,DES MOINES,IA,7/11/2024,9:30,5/11/2024,17:34,,Y,N,,,,,
Milan,Nov-06,4303712169,HIRS,30035,DUBUQUE,IA,7/11/2024,10:00,5/11/2024,10:07,,Y,N,,,,,
Milan,Nov-06,4303712170,HIRS,,DUBUQUE,IA,8/11/2024,11:30,,0:00,,Y,N,,,,,
Milan,Nov-06,4303716468,CPU,,FLOWER MOUND,TX,5/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-06,5000262533,SHKE,C#1/80314,Chillicothe,MO,5/11/2024,9:25,5/11/2024,9:25,,Y,N,,,,,
Milan,Nov-06,5000262535,SHKE,C#2/80346,Chillicothe,MO,5/11/2024,11:38,5/11/2024,11:38,,Y,N,,,,,
Milan,Nov-06,5000262538,SHKE,DM#1/80328,Des Moines,IA,5/11/2024,13:39,5/11/2024,13:39,,Y,N,,,,,
Milan,Nov-06,5000262539,SHKE,C#3/80335,Chillicothe,MO,5/11/2024,14:36,5/11/2024,14:36,,Y,N,,,,,
Milan,Nov-06,5000262592,SHKE,DM#2/80439,Des Moines,IA,5/11/2024,16:45,5/11/2024,16:45,,Y,N,,,,,
Milan,Nov-06,,,,,,,,,,,,,,,,,
Milan,Nov-06,4303709138,TSL,SZLU 9542366,EDGERTON,KS,,,5/11/2024,21:07,,,,,,,,
Milan,Nov-06,4303707402,TSL,SZLU 9893118,EDGERTON,KS,,,5/11/2024,22:19,,,,,,,,
Crete,Nov-06,4303702270,AKHT,5322297,Wichita,KS,6/11/2024,0:00,5/11/2024,15:24,,Y,N,N,,,,
Crete,Nov-06,5000262621,AKHT,53392,Olathe,KS,6/11/2024,0:11,6/11/2024,0:11,,Y,N,Y,,,,
Crete,Nov-06,5000262513,BTDQ,261,Olathe,KS,5/11/2024,0:48,5/11/2024,0:48,,Y,N,Y,,,,
Crete,Nov-06,4303706368,BTDQ,281,SAN ANTONIO,TX,5/11/2024,17:00,5/11/2024,23:43,999,Y,N,N,,,,
Crete,Nov-06,5000262620,BTDQ,262,Olathe,KS,6/11/2024,0:07,6/11/2024,0:07,,Y,N,Y,,,,
Crete,Nov-06,4303701796,BTDQ,450,Lincoln,NE,6/11/2024,4:30,4/11/2024,22:23,,Y,N,N,,,,
Crete,Nov-06,4303709084,BTDQ,243,LINCOLN,NE,6/11/2024,9:00,5/11/2024,20:06,,Y,N,N,,,,
Crete,Nov-06,5000262581,FRFT,1117,Olathe,KS,5/11/2024,12:35,5/11/2024,12:35,,Y,N,Y,,,,
Crete,Nov-06,5000262548,FRFT,319,Olathe,KS,5/11/2024,16:06,5/11/2024,16:06,,Y,N,Y,,,,
Crete,Nov-06,4303706397,FRFT,620,Omaha,NE,6/11/2024,10:30,5/11/2024,22:40,,Y,N,N,,,,
Crete,Nov-06,5000262519,HIRP,462,Olathe,KS,5/11/2024,11:10,5/11/2024,11:10,,Y,N,Y,,,,
Crete,Nov-06,4303644531,HIRS,20778,OKLAHOMA CITY,OK,6/11/2024,6:30,5/11/2024,21:54,,Y,N,N,,,,
Crete,Nov-06,5000262498,HIRP,95354,Greenfield,IN,5/11/2024,0:33,5/11/2024,0:33,,Y,N,Y,,,,
Crete,Nov-06,4303705955,HIRS,6744,Tar Heel,NC,6/11/2024,4:30,4/11/2024,10:33,,Y,N,Y,,,,
Crete,Nov-06,4303706019,HIRS,6613,Tar Heel,NC,6/11/2024,5:30,4/11/2024,21:35,,Y,N,Y,,,,
Crete,Nov-06,5000262601,JOFD,7731,Greenfield,IN,5/11/2024,16:59,5/11/2024,16:59,,Y,N,Y,,,,
Crete,Nov-06,5000262610,JOFD,7969,Greenfield,IN,5/11/2024,23:01,5/11/2024,23:01,,Y,N,Y,,,,
Crete,Nov-06,4303702305,JOFD,8019,Lincoln,NE,6/11/2024,4:30,5/11/2024,19:04,,Y,N,N,,,,
Crete,Nov-06,4303699989,MOEE,3053,Lincoln,NE,6/11/2024,4:30,6/11/2024,0:53,,Y,N,N,,,,
Crete,Nov-06,4303702611,MOEE,3052,Omaha,NE,6/11/2024,9:30,5/11/2024,21:15,,Y,N,N,,,,
Crete,Nov-06,4303697755,PRIJ,215160,Cudahy,WI,6/11/2024,11:00,2/11/2024,19:31,,Y,N,N,,,,
Crete,Nov-06,4303704402,PRIJ,200563,Cudahy,WI,6/11/2024,16:30,5/11/2024,11:41,,Y,N,N,,,,
Crete,Nov-06,4303704192,PRIJ,215717,Cudahy,WI,7/11/2024,16:30,5/11/2024,10:41,,Y,N,N,,,,
Crete,Nov-06,4303704908,RDXO,531272,ORANGE CITY,IA,6/11/2024,1:00,5/11/2024,13:25,,Y,N,N,,,,
Clinton,Nov-06,4303707655,AKHT,53183R,Greenfield,IN,4/11/2024,12:30,4/11/2024,10:13,,Y,N,N,,,,
Clinton,Nov-06,4303697741,AKHT,5321002,Peru,IN,4/11/2024,14:30,1/11/2024,21:28,,Y,N,N,,,,
Clinton,Nov-06,4303668083,JJBF,87221,TRENTON,NJ,5/11/2024,5:00,2/11/2024,6:50,,Y,N,N,,,,
Clinton,Nov-06,4303706444,CPU,6723,MONTGOMERY,AL,5/11/2024,10:11,5/11/2024,5:01,,Y,N,N,,,,
Clinton,Nov-06,4303713173,CNYS,240-3R,North East,MD,5/11/2024,12:00,4/11/2024,19:36,,Y,N,N,,,,
