FACILITY,DATE,Load Number,CARRIER,CONTAINER ID,DESTINATION CITY,DESTINATION STATE,DD DATE,DD TIME,BILL DATE,BILL TIME,ZDLT LATE CODE,ON TIME? (Y/N),SPLIT? (Y/N),FRESH PRIORITY STO? (Y/N),NOTES/COMMENTS,DETAILED NOTES/COMMENTS,Reminder,Escalated?
Clinton,Nov-06,4303713340,AKHT,STOR-25917,Olathe,KS,5/11/2024,14:00,5/11/2024,1:38,,Y,N,N,,,,
Clinton,Nov-06,4303701828,AKHT,5324630,Lincoln,NE,5/11/2024,16:00,5/11/2024,19:20,501,N,N,N,,,,
Clinton,Nov-06,4303709426,AKHT,5321025,Greenfield,IN,5/11/2024,17:30,6/11/2024,1:07,501,N,N,N,,,,
Clinton,Nov-06,4303711667,AKHT,S5321009,Lincoln,NE,5/11/2024,18:00,5/11/2024,11:43,,Y,N,N,,,,
Clinton,Nov-06,4303702238,HIRS,H40148,Cudahy,WI,5/11/2024,19:00,6/11/2024,0:19,102,N,N,N,,,,
Clinton,Nov-06,4303697675,HIRP,H30825,Cudahy,WI,5/11/2024,19:30,2/11/2024,10:58,,Y,N,N,,,,
Clinton,Nov-06,4303713624,CPU,6225,MURPHY,TX,5/11/2024,20:00,5/11/2024,21:51,304,N,N,N,,,,
Clinton,Nov-06,4303701860,PRLG,72353,Grayson,KY,6/11/2024,7:30,5/11/2024,14:36,,Y,N,N,,,,
Clinton,Nov-06,4303697725,HIRS,H30234,Cudahy,WI,6/11/2024,10:00,5/11/2024,23:36,,Y,N,N,,,,
Clinton,Nov-06,4303711102,PRIJ,215737,Greenfield,IN,6/11/2024,10:30,6/11/2024,1:55,,Y,N,N,,,,
Denison,Nov-06,5000262570,HEYL,20011,Des Moines,IA,5/11/2024,10:58,5/11/2024,10:58,,,,,,,,
Denison,Nov-06,4303714484,CPU,,DELEGACION BENITO JUAREZ,CMX,5/11/2024,11:11,,,,,,,,,,
Denison,Nov-06,4303714521,CPU,,SAINT LOUIS,MO,5/11/2024,11:11,,,,,,,,,,
Denison,Nov-06,5000262577,BITD,16T16,Des Moines,IA,5/11/2024,16:09,5/11/2024,16:09,,,,,,,,
Denison,Nov-06,4303684449,JOFD,7645,DES MOINES,IA,6/11/2024,6:00,5/11/2024,12:52,,,,,,,,
Denison,Nov-06,4303707880,HIRP,40246,Junction City,KS,6/11/2024,6:00,5/11/2024,9:45,,,,,,,,
Denison,Nov-06,4303696431,AGUV,J123,LAREDO,TX,6/11/2024,8:30,4/11/2024,20:16,,,,,,,,
Denison,Nov-06,4303702514,PRIJ,202107,Cudahy,WI,6/11/2024,8:30,4/11/2024,10:06,,,,,,,,
Denison,Nov-06,4303705570,PRIJ,253163,LAREDO,TX,6/11/2024,9:30,5/11/2024,10:24,,,,,,,,
Denison,Nov-06,4303684592,JOFD,7524,DES MOINES,IA,6/11/2024,10:00,5/11/2024,14:04,,,,,,,,
Denison,Nov-06,4303701075,AGUV,251,LAREDO,TX,6/11/2024,10:30,5/11/2024,11:42,,,,,,,,
Denison,Nov-06,4303704779,RDXO,531411,DES MOINES,IA,6/11/2024,14:00,5/11/2024,16:07,,,,,,,,
Denison,Nov-06,4303690893,PRIJ,180825,OKLAHOMA CITY,OK,6/11/2024,17:00,4/11/2024,10:49,,,,,,,,
Denison,Nov-06,4303702660,HLBO,579657,Junction City,KS,6/11/2024,17:30,5/11/2024,19:11,,,,,,,,
Denison,Nov-06,4303707690,HIRP,40480,Wichita,KS,6/11/2024,21:00,5/11/2024,11:50,,,,,,,,
Denison,Nov-06,4303701980,JOFD,7753,Peru,IN,7/11/2024,6:30,5/11/2024,20:45,,,,,,,,
Denison,Nov-06,4303707837,HIRS,30116,YOAKUM,TX,7/11/2024,12:30,5/11/2024,13:29,,,,,,,,
Denison,Nov-06,4303702557,HIRP,30023,Saint Charles,IL,7/11/2024,18:30,5/11/2024,23:01,,,,,,,,
Des Moines.,Nov-06,4303703930,MOEE,3030,Carroll,Iowa,FCFS,N/A,6/11/2024,1:30,,,,,,,,
Des Moines.,Nov-06,4303704345,HIRS,91274,Lincoln,Nebraska,FCFS,N/A,5/11/2024,8:14,,,,,,,,
Des Moines.,Nov-06,4303704339,HIRS,30770,Lincoln,Nebraska,FCFS,N/A,5/11/2024,12:07,,,,,,,,
Des Moines.,Nov-06,4303703923,LHPT,1580,Middlesboro,Kentucky,FCFS,N/A,5/11/2024,15:30,,,,,,,,
Des Moines.,Nov-06,,,,,,,,,,,,,,,,,
Des Moines.,Nov-06,4303703935,KTIA,N/A,St James,Minnesota,FCFS,N/A,N/A,N/A,,,,,,,,
Des Moines.,Nov-06,4303703928,KBTO,N/A,St James,Minnesota,FCFS,N/A,N/A,N/A,,,,,,,,
Denison,Nov-07,5000262634,HEYL,18057,Des Moines,IA,6/11/2024,9:29,6/11/2024,9:29,,,,,,,,
Denison,Nov-07,4303697994,CPU,,HOUSTON,TX,6/11/2024,11:11,,,,,,,,,,
Denison,Nov-07,4303716186,CPU,,HOUSTON,TX,6/11/2024,11:11,,,,,,,,,,
Denison,Nov-07,5000262636,BITD,3032,Des Moines,IA,6/11/2024,13:00,6/11/2024,13:00,,,,,,,,
Denison,Nov-07,4303704779,RDXO,531411,DES MOINES,IA,6/11/2024,14:00,5/11/2024,16:07,,,,,,,,
Denison,Nov-07,5000262687,JOFD,7943,Des Moines,IA,6/11/2024,16:16,6/11/2024,16:16,,,,,,,,
Denison,Nov-07,4303713957,HIRP,6734,Tar Heel,NC,6/11/2024,17:30,6/11/2024,13:25,,,,,,,,
Denison,Nov-07,4303715572,HIRP,6647,MASON,OH,6/11/2024,17:30,6/11/2024,11:37,,,,,,,,
Denison,Nov-07,4303715931,WSEE,,PUYALLUP,WA,7/11/2024,2:00,,,,,,,,,,
Denison,Nov-07,4303684610,HEYL,19008,DES MOINES,IA,7/11/2024,6:00,6/11/2024,14:21,,,,,,,,
Denison,Nov-07,4303684603,RDXO,531837,DES MOINES,IA,7/11/2024,10:00,6/11/2024,14:56,,,,,,,,
Denison,Nov-07,4303706826,HIRS,6302,HOUSTON,TX,7/11/2024,10:00,6/11/2024,18:52,,,,,,,,
Denison,Nov-07,4303706827,HIRS,H31040,HOUSTON,TX,7/11/2024,10:30,6/11/2024,19:21,,,,,,,,
Denison,Nov-07,4303707769,HIRS,6551,HARMONY,PA,7/11/2024,11:30,6/11/2024,21:35,,,,,,,,
Denison,Nov-07,4303709940,MOEE,,DES MOINES,IA,7/11/2024,13:00,,,,,,,,,,
Denison,Nov-07,4303713906,HLBO,579538,Olathe,KS,7/11/2024,17:00,6/11/2024,21:08,,,,,,,,
Denison,Nov-07,4303702557,HIRP,30023,Saint Charles,IL,7/11/2024,18:30,5/11/2024,23:01,,,,,,,,
Denison,Nov-07,4303704909,MOEE,3022,ORANGE CITY,IA,8/11/2024,1:30,6/11/2024,20:03,,,,,,,,
Denison,Nov-07,4303705533,PRIJ,prime 230127,HIDALGO,TX,8/11/2024,21:30,6/11/2024,12:34,,,,,,,,
Denison,Nov-07,4303705536,AGUV,,LAREDO,TX,9/11/2024,9:30,6/11/2024,14:23,,,,,,,,
Denison,Nov-07,4303705537,STVV,17569,LAREDO,TX,9/11/2024,9:30,6/11/2024,12:48,,,,,,,,
Denison,Nov-07,4303709508,HIRS,40171,ABBOTSFORD,WI,10/11/2024,12:00,6/11/2024,14:38,,,,,,,,
Sioux Falls,Nov-07,4303702550,RDXO,R531311,Junction City,KS,5/11/2024,7:00,4/11/2024,22:08,,,,,,,,
Sioux Falls,Nov-07,4303709953,RDXO,531431,Olathe,KS,6/11/2024,6:00,5/11/2024,22:08,,,,,,,,
Sioux Falls,Nov-07,4303715415,CPU,1923 BR EXP. TXT,SYRACUSE,NY,6/11/2024,11:11,6/11/2024,19:03,999,,,,,,,
Sioux Falls,Nov-07,4303682369,HIRS,H00563 11/7 0555,ABINGDON,VA,6/11/2024,17:30,6/11/2024,7:38,,,,,,,,
Sioux Falls,Nov-07,4303712482,PBTI,1013,Greenfield,IN,6/11/2024,17:30,6/11/2024,8:11,,,,,,,,
Sioux Falls,Nov-07,4303701829,RDXO,R531768,Lincoln,NE,7/11/2024,0:00,6/11/2024,14:33,,,,,,,,
Sioux Falls,Nov-07,4303701901,BTIK,1757,Lincoln,NE,7/11/2024,0:00,6/11/2024,11:13,,,,,,,,
Sioux Falls,Nov-07,4303713598,VNWK,1878,Smithfield,VA,7/11/2024,2:00,6/11/2024,20:39,,,,,,,,
Sioux Falls,Nov-07,4303691992,HEYL,24130 11/7 0545,Sioux City,IA,7/11/2024,3:30,6/11/2024,23:39,,,,,,,,
Sioux Falls,Nov-07,4303708912,LSNC,971 11-7/0730,Orange City,IA,7/11/2024,3:30,7/11/2024,3:29,,,,,,,,
Sioux Falls,Nov-07,4303703614,BTIK,1727,Saint James,MN,7/11/2024,4:30,6/11/2024,18:49,,,,,,,,
Sioux Falls,Nov-07,4303691949,JOFD,8455 11-7/0700,Sioux City,IA,7/11/2024,5:30,6/11/2024,18:18,,,,,,,,
Sioux Falls,Nov-07,4303702479,JOFD,8212 11-7/0645,Omaha,NE,7/11/2024,6:00,6/11/2024,20:25,,,,,,,,
Sioux Falls,Nov-07,4303712704,WWIK,5135,Olathe,KS,7/11/2024,6:00,6/11/2024,21:00,,,,,,,,
Sioux Falls,Nov-07,4303673336,PRIJ,190213 11/7 0557,MONTGOMERY,IL,7/11/2024,6:30,6/11/2024,19:16,,,,,,,,
Sioux Falls,Nov-07,4303700593,JOFD,7905 11/7 0540,Mason City,IA,7/11/2024,6:30,6/11/2024,21:57,,,,,,,,
Sioux Falls,Nov-07,4303705327,HIRS,H20397,SAN ANTONIO,TX,7/11/2024,6:30,6/11/2024,10:30,,,,,,,,
Sioux Falls,Nov-07,4303702552,RDXO,R531201,Junction City,KS,7/11/2024,7:00,6/11/2024,23:38,,,,,,,,
Sioux Falls,Nov-07,4303706640,KNJT,80088,Saint Charles,IL,7/11/2024,7:00,6/11/2024,22:10,,,,,,,,
Sioux Falls,Nov-07,4303699268,HIRS,H20227,HOUSTON,TX,7/11/2024,7:30,6/11/2024,17:41,,,,,,,,
Sioux Falls,Nov-07,4303697854,JOFD,8371,Wichita,KS,7/11/2024,9:00,7/11/2024,1:33,,,,,,,,
Sioux Falls,Nov-07,4303708055,PRIJ,220416 11/7 0630,FOREST PARK,IL,7/11/2024,9:30,7/11/2024,1:34,,,,,,,,
Sioux Falls,Nov-07,4303702398,DKCR,9396,Cudahy,WI,7/11/2024,10:00,7/11/2024,2:57,,,,,,,,
Sioux Falls,Nov-07,4303711176,BTIK,1795,CHICAGO,IL,7/11/2024,16:00,6/11/2024,18:25,,,,,,,,
Sioux Falls,Nov-07,4303707707,SFHM,346 POLAR,Cudahy,WI,7/11/2024,17:00,7/11/2024,2:58,,,,,,,,
Sioux Falls,Nov-07,4303712022,HIRP,H40108,DUBUQUE,IA,7/11/2024,17:00,6/11/2024,20:39,,,,,,,,
Sioux Falls,Nov-07,4303699456,SFHM,1099 STANS,ABBOTSFORD,WI,7/11/2024,17:30,7/11/2024,2:57,,,,,,,,
Sioux Falls,Nov-07,4303711581,HIRS,30213,Smithfield,VA,8/11/2024,2:00,6/11/2024,19:38,,,,,,,,
Sioux Falls,Nov-07,4303711435,HIRS,50040,Smithfield,VA,8/11/2024,3:00,6/11/2024,20:44,,,,,,,,
Sioux Falls,Nov-07,4303700300,JOFD,7596,Sioux Center,IA,8/11/2024,4:30,7/11/2024,1:29,,,,,,,,
Sioux Falls,Nov-07,4303700301,JOFD,7672,Sioux Center,IA,8/11/2024,5:00,7/11/2024,4:21,,,,,,,,
Sioux Falls,Nov-07,4303715914,NTWD,5593,Greenfield,IN,8/11/2024,8:30,7/11/2024,2:15,,,,,,,,
Sioux Falls,Nov-07,4303707791,SFHM,343 POLAR EXP,Tar Heel,NC,8/11/2024,17:30,7/11/2024,2:29,,,,,,,,
Sioux Falls,Nov-07,4303707912,JOFD,8282,Tar Heel,NC,8/11/2024,19:30,6/11/2024,21:58,,,,,,,,
Clinton,Nov-07,4303713340,AKHT,STOR-25917,Olathe,KS,5/11/2024,14:00,5/11/2024,1:38,,Y,N,N,,,,
Clinton,Nov-07,4303697850,AKHT,5321046,Peru,IN,5/11/2024,14:30,7/11/2024,0:03,999,N,N,N,,,,
Clinton,Nov-07,4303715493,HIRS,H00224,Olathe,KS,6/11/2024,14:00,6/11/2024,9:55,,Y,N,N,,,,
Clinton,Nov-07,4303714107,AKHT,S5321019,Olathe,KS,6/11/2024,16:00,,0:00,,Y,N,N,,,,
Clinton,Nov-07,4303691166,PRIJ,240154,OKLAHOMA CITY,OK,7/11/2024,0:30,6/11/2024,23:05,,Y,N,N,,,,
Clinton,Nov-07,4303702720,PRIJ,180632,Middlesboro,KY,7/11/2024,20:00,6/11/2024,23:07,,Y,N,N,,,,
Clinton,Nov-07,4303711545,HIRS,H20990,Lincoln,NE,8/11/2024,16:00,6/11/2024,12:11,,Y,N,N,,,,
Clinton,Nov-07,4303711546,HIRS,H20414,Lincoln,NE,8/11/2024,16:00,7/11/2024,0:15,,Y,N,N,,,,
Clinton,Nov-07,4303711548,HIRS,6585,Lincoln,NE,8/11/2024,16:00,7/11/2024,0:29,,Y,N,N,,,,
Clinton,Nov-07,4303711636,DMCC,19519,Kansas City,MO,8/11/2024,20:00,6/11/2024,19:31,,Y,N,N,,,,
Clinton,Nov-07,4303711729,PRIJ,190926,Kansas City,MO,8/11/2024,20:00,6/11/2024,22:19,,Y,N,N,,,,
Clinton,Nov-07,4303711763,STVV,18838,Kansas City,MO,8/11/2024,20:00,6/11/2024,19:23,,Y,N,N,,,,
Milan,Nov-07,4303570736,PRIJ,232208,OKLAHOMA CITY,OK,7/11/2024,18:30,6/11/2024,18:25,,Y,N,,,,,
Milan,Nov-07,4303629331,SHKE,80019,CHILLICOTHE,MO,7/11/2024,6:00,6/11/2024,7:53,,Y,N,,,,,
Milan,Nov-07,4303668512,SHKE,80341,CHILLICOTHE,MO,7/11/2024,6:00,6/11/2024,1:46,,Y,N,,,,,
Milan,Nov-07,4303680891,PRIJ,240134,LAREDO,TX,6/11/2024,10:30,5/11/2024,10:46,,Y,N,,,,,
Milan,Nov-07,4303684518,SHKE,80430,DES MOINES,IA,7/11/2024,0:30,6/11/2024,17:53,,Y,N,,,,,
Milan,Nov-07,4303684593,RDXO,531770,DES MOINES,IA,6/11/2024,12:30,5/11/2024,16:10,,Y,N,,,,,
Milan,Nov-07,4303684604,SHKE,80439,DES MOINES,IA,8/11/2024,10:30,6/11/2024,16:54,,Y,N,,,,,
Milan,Nov-07,4303684750,SHKE,8053,DES MOINES,IA,8/11/2024,11:30,6/11/2024,16:47,,Y,N,,,,,
Milan,Nov-07,4303690895,HIRS,,OKLAHOMA CITY,OK,7/11/2024,16:00,,0:00,,Y,N,,,,,
Milan,Nov-07,4303692300,HIRS,20282,Sioux City,IA,7/11/2024,21:30,6/11/2024,21:46,,Y,N,,,,,
Milan,Nov-07,4303700175,HIRS,30822,Sioux Center,IA,7/11/2024,17:30,6/11/2024,0:36,,Y,N,,,,,
Milan,Nov-07,4303700302,RDXO,,Sioux Center,IA,7/11/2024,21:00,,0:00,,Y,N,,,,,
Milan,Nov-07,4303702083,HIRP,,Cudahy,WI,7/11/2024,16:00,,0:00,,Y,N,,,,,
Milan,Nov-07,4303702420,AKHT,5322286,Junction City,KS,6/11/2024,8:30,6/11/2024,17:33,999,N,N,,,,,
Milan,Nov-07,4303702549,HIRP,30775,Cudahy,WI,6/11/2024,14:00,5/11/2024,19:02,,Y,N,,,,,
Milan,Nov-07,4303704620,HIRP,40348,Sioux City,IA,7/11/2024,17:30,6/11/2024,20:11,,Y,N,,,,,
Milan,Nov-07,4303704884,RDXO,531835,ORANGE CITY,IA,6/11/2024,17:00,6/11/2024,23:12,999,N,N,,,,,
Milan,Nov-07,4303706488,HIRP,6758,SALEM,OH,6/11/2024,15:00,5/11/2024,22:05,,Y,N,,,,,
Milan,Nov-07,4303706709,KBTO,,Junction City,KS,7/11/2024,4:30,,0:00,,Y,N,,,,,
Milan,Nov-07,4303707011,CPU,,CARTERET,NJ,6/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-07,4303707012,CPU,,CARTERET,NJ,8/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-07,4303707024,CPU,,ATLANTA,GA,7/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-07,4303707679,JJBF,,HARMONY,PA,8/11/2024,13:00,,0:00,,Y,N,,,,,
Milan,Nov-07,4303708040,HIRP,7459,Saint Charles,IL,7/11/2024,5:00,6/11/2024,20:58,,Y,N,,,,,
Milan,Nov-07,4303709433,CPU,,TORONTO,ON,7/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-07,4303710888,CPU,,SAN ANTONIO,TX,7/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-07,4303710893,CPU,,SYRACUSE,NY,6/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-07,4303711657,HIRP,40191,KANSAS CITY,MO,8/11/2024,3:00,6/11/2024,23:17,,Y,N,,,,,
Milan,Nov-07,4303711701,HIRS,20049,Cumming,GA,5/11/2024,18:30,4/11/2024,22:39,,Y,N,,,,,
Milan,Nov-07,4303712169,HIRS,30035,DUBUQUE,IA,7/11/2024,10:00,5/11/2024,10:07,,Y,N,,,,,
Milan,Nov-07,4303712170,HIRS,,DUBUQUE,IA,8/11/2024,11:30,,0:00,,Y,N,,,,,
Milan,Nov-07,4303715267,CPU,,CIUDAD DE MEXICO,CMX,8/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-07,4303716959,CPU,,SYRACUSE,NY,7/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-07,4303716966,CPU,,LAS VEGAS,NV,8/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-07,4303718193,CPU,,MIAMI,FL,7/11/2024,11:11,,0:00,,Y,N,,,,,
Milan,Nov-07,5000262566,SHKE,C#1/80261,Chillicothe,MO,6/11/2024,10:01,6/11/2024,10:01,,Y,N,,,,,
Milan,Nov-07,5000262568,SHKE,DM#1/8074,Des Moines,IA,6/11/2024,11:53,6/11/2024,11:53,,Y,N,,,,,
Milan,Nov-07,5000262663,SHKE,DM#2/8085,Des Moines,IA,6/11/2024,15:26,6/11/2024,15:26,,Y,N,,,,,
Milan,Nov-07,5000262665,SHKE,C#3/8011,Chillicothe,MO,6/11/2024,16:08,6/11/2024,16:08,,Y,N,,,,,
Milan,Nov-07,5000262670,SHKE,C#2/80336,Chillicothe,MO,6/11/2024,13:29,6/11/2024,13:29,,Y,N,,,,,
Milan,Nov-07,5000262677,PTGB,CR#1/1198,Des Moines,IA,6/11/2024,17:01,6/11/2024,17:01,,Y,N,,,,,
Milan,Nov-07,5000262679,SHKE,CUT4/80436,Chillicothe,MO,6/11/2024,18:32,6/11/2024,18:32,,Y,N,,,,,
Milan,Nov-07,,,,,,,,,,,,,,,,,
Milan,Nov-07,4303709226,TSL,TTNU 8444041,EDGERTON,KS,,,6/11/2024,14:50,,,,,,,,
Crete,Nov-07,4303702270,AKHT,5322297,Wichita,KS,6/11/2024,0:00,5/11/2024,15:24,,Y,N,N,,,,
Crete,Nov-07,5000262621,AKHT,53392,Olathe,KS,6/11/2024,0:11,6/11/2024,0:11,,Y,N,Y,,,,
Crete,Nov-07,5000262647,AKHT,5322279,Olathe,KS,6/11/2024,12:27,6/11/2024,12:27,,Y,N,Y,,,,
Crete,Nov-07,5000262652,AKHT,53282,Olathe,KS,6/11/2024,14:15,6/11/2024,14:15,,Y,N,Y,,,,
Crete,Nov-07,4303702227,AKHT,5321018,Wichita,KS,7/11/2024,0:00,6/11/2024,9:44,,Y,N,N,,,,
Crete,Nov-07,4303702145,AKHT,5324616,Wichita,KS,8/11/2024,0:00,6/11/2024,16:40,,Y,N,N,,,,
Crete,Nov-07,5000262655,BTDQ,266,Olathe,KS,6/11/2024,19:05,6/11/2024,19:05,,Y,N,Y,,,,
Crete,Nov-07,5000262713,BTDQ,257,Olathe,KS,7/11/2024,0:06,7/11/2024,0:06,,Y,N,Y,,,,
Crete,Nov-07,4303712128,BTDQ,248,LINCOLN,NE,7/11/2024,9:00,6/11/2024,21:36,,Y,N,N,,,,
Crete,Nov-07,5000262620,BTDQ,262,Olathe,KS,6/11/2024,0:07,6/11/2024,0:07,,Y,N,Y,,,,
Crete,Nov-07,4303700191,BTDQ,271,Lincoln,NE,7/11/2024,4:30,6/11/2024,21:19,,Y,N,N,,,,
Crete,Nov-07,4303701797,BTDQ,460,Lincoln,NE,7/11/2024,4:30,6/11/2024,21:53,,Y,N,N,,,,
Crete,Nov-07,5000262648,FRFT,1418,Olathe,KS,6/11/2024,13:47,6/11/2024,13:47,,Y,N,Y,,,,
Crete,Nov-07,5000262712,FRFT,218,Olathe,KS,6/11/2024,22:22,6/11/2024,22:22,,Y,N,Y,,,,
Crete,Nov-07,4303706398,FRFT,1118,Omaha,NE,7/11/2024,6:30,7/11/2024,2:33,,Y,N,N,,,,
Crete,Nov-07,4303705955,HIRS,6744,Tar Heel,NC,6/11/2024,4:30,4/11/2024,10:33,,Y,N,Y,,,,
Crete,Nov-07,4303705715,HIRS,30827,North East,MD,7/11/2024,7:30,7/11/2024,0:15,,Y,N,Y,,,,
Crete,Nov-07,4303706006,HIRS,40343,Tar Heel,NC,9/11/2024,3:30,7/11/2024,3:32,,Y,N,Y,,,,
Crete,Nov-07,5000262646,JOFD,8255,Greenfield,IN,6/11/2024,11:52,6/11/2024,11:52,,Y,N,Y,,,,
Crete,Nov-07,4303701799,JOFD,7825,Lincoln,NE,7/11/2024,4:30,7/11/2024,1:23,,Y,N,N,,,,
Crete,Nov-07,4303716456,MOEE,3029,Lincoln,NE,7/11/2024,4:30,7/11/2024,0:38,,Y,N,N,,,,
Crete,Nov-07,4303707337,PRIJ,215343,Junction City,KS,7/11/2024,13:00,7/11/2024,3:44,,Y,N,N,,,,
Crete,Nov-07,4303716878,PRIJ,220338,WASHINGTON COURT HOUSE,OH,6/11/2024,16:00,6/11/2024,19:10,304,Y,N,N,,,,
Crete,Nov-07,4303570885,PRIJ,250646,OKLAHOMA CITY,OK,7/11/2024,8:00,6/11/2024,22:46,,Y,N,N,,,,
Crete,Nov-07,4303704192,PRIJ,215717,Cudahy,WI,7/11/2024,16:30,5/11/2024,10:41,,Y,N,N,,,,
Crete,Nov-07,4303673363,PRIJ,232177,HIDALGO,TX,6/11/2024,10:00,7/11/2024,1:44,,Y,N,N,,,,
Crete,Nov-07,4303666731,RDXO,531510,Sioux Center,IA,7/11/2024,1:30,7/11/2024,1:09,,Y,N,N,,,,
Crete,Nov-07,4303705330,SARI,15390,TORONTO,ON,5/11/2024,21:30,6/11/2024,17:33,999,Y,N,N,,,,
Crete,Nov-07,4303708649,CPU,1665,SALTILLO,COA,6/11/2024,11:11,6/11/2024,23:08,999,Y,N,N,,,,
